부승찬,1,1,1,1,-2,-2,0,1,1,-2,1,1,1,1,1,1,1,1,1,0,-2,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,-2,1,1,-2,1,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,-2,1,-2,-2,1,1,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,-2,1,1,-2,1,1,0,1,1,1,1,-2,1,-2,1,0,-2,1,0,1,1,1,0,1,0,1,0,-2,-2,1,1,-1,1,1,-1,1,-2,1,1,1,1,1,-2,-2,1,1,1,1,1,1,1,-2,1,-2,1,1,-2,1,1,1,1,1,1,-2,-2,-2,-2,1,-2,1,1,1,1,1,1,-2,1,-2,-2,1,1,0,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,-2,1,-2,1,1,-2,1,1,1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,1,-2,-2,-2,-2,-2,1,1,1,1,1,-2,-2,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,1,1,-2,-2,-2,1,-2,-2,1,1,1,1,1,1,1,-2,1,1,-2,1,-2,1,-1,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,-2,0,1,1,1,1,1,1,-2,1,-2,1,-2,1,1,1,-2,1,1,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,1,1,-2,1,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
서명옥,1,1,1,-2,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,-2,1,1,1,1,-2,1,1,1,1,1,1,-1,1,1,1,-2,-2,-2,1,1,1,1,1,1,1,1,1,-2,1,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,1,1,1,-2,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,-2,-2,-2,-2,1,1,-2,-2,1,1,-2,1,1,1,1,-2,1,1,1,1,1,1,1,1,-2,1,-2,-2,-2,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,1,-2,1,1,-2,1,1,1,1,1,1,-2,1,1,1,1,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-2,1,-1,1,1,1,-2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1
서미화,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
서범수,1,1,1,-2,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,-2,1,1,1,1,1,1,-1,-2,1,1,-2,-2,-2,1,1,-2,1,1,-2,1,1,1,-2,1,-2,-2,1,1,1,1,1,-2,-2,-2,-2,-2,1,1,1,1,1,-2,1,1,1,1,1,-2,1,1,1,1,1,1,1,-2,1,1,1,-2,-2,1,1,1,-2,1,1,1,1,1,-2,-2,-2,1,1,1,1,1,1,-2,1,1,-2,-2,1,1,1,1,1,1,1,-2,1,-2,-2,-2,-2,1,1,-2,-2,1,0,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,-2,-1,1,1,1,1,1,1,1,-2,-2,-2,-2,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-2,1,-1,1,1,1,1,-1,1,1,1,1,-2,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,-2,1,-2,-2,-2,-2,1,-1,-1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,0
서삼석,-2,-2,-2,1,1,1,-2,1,1,1,-2,1,1,1,-2,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,-2,-2,1,1,1,1,-2,1,1,1,-2,1,1,1,1,1,-2,-2,-2,-2,1,1,1,-2,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,-2,1,-2,1,1,1,-2,1,1,-2,1,-2,-2,-2,1,1,-2,1,-2,1,1,-2,1,-2,1,-2,1,-2,-2,-2,-2,-2,1,-2,1,1,-2,-2,-2,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,-2,-2,-2,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,-2,1,1,1,1,-2,-2,-2,-2,-2,1,-2,1,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
서영교,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,-2,1,1,1,-2,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-2,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
서영석,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
서왕진,-2,-2,-2,1,1,1,-2,-2,-2,-2,-2,-2,1,1,-2,1,-2,-2,1,1,1,1,1,1,0,-2,1,1,1,1,-2,1,-2,-2,1,1,1,1,-2,-2,1,1,-2,1,1,1,1,1,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,1,1,1,-2,1,-2,1,1,1,-2,1,1,-2,1,-2,-2,-2,1,1,-2,1,1,1,1,-2,1,1,1,-2,1,-2,-2,-2,1,-2,1,-2,1,1,-2,-2,-2,-2,-2,-2,-2,1,-2,1,-2,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,1,1,-2,1,1,1,1,-2,-2,0,-1,1,1,1,0,1,1,-1,1,1,-2,-2,-2,1,1,1,1,1,-2,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,1,1,-2,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,-1,-2,-2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,-2,1,-2,-2,-2,-2,-2,1,1,1,1,1,1,-2,1,-2,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
서일준,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,1,1,-2,1,-2,-2,1,1,-2,-2,1,1,1,-2,1,1,1,-2,-2,1,-2,-2,1,1,-2,1,-2,-2,0,1,-2,-2,-2,-2,1,1,-2,-2,-2,-2,1,1,1,-2,1,-2,-2,1,-2,1,-2,1,0,-2,-2,-2,-2,1,-2,1,1,1,-2,1,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,1,1,-2,1,-2,-2,1,-2,1,-2,1,-2,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,-2,-2,-2,1,1,-2,-2,1,0,-2,1,1,1,1,1,1,1,1,1,-2,1,-2,1,-2,1,-2,-2,-2,1,1,1,-2,1,1,1,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,1,1,1,-2,1,1,-2,-2,1,1,1,-2,-2,-2,-2,-2,-2,1,1,-2,-1,1,1,-2,1,1,-1,1,-2,-2,-2,-2,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,1,1,-2,-2,-2,-1,-2,-2,1,1,1,1,1,1,-2,-2,-1,1,-2,1,-2,-2,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-2,-1,1,1,1,1,-2,-2,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,0,-1,-1,-1,0,1,1,1,1,1,1,-2,1,1,1,1,1,0,1,1,1,-1,1,1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,0,-1,1,1,1,1,-1,1,1,1,1,-2
서지영,1,1,1,-2,1,1,1,-1,1,1,1,1,-2,1,1,1,1,1,1,-2,1,0,1,-2,-2,-2,1,-2,1,1,1,1,1,1,1,1,1,1,1,-1,-2,1,1,-2,-2,-2,1,1,1,1,1,1,1,-2,1,-2,1,-2,-2,1,-2,1,1,1,-2,-2,-2,-2,-2,1,1,-2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,1,1,-2,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,-2,1,-2,-2,-2,-2,1,-2,-2,-2,1,-2,-2,1,1,1,1,1,1,1,1,-2,1,1,1,1,-2,1,-2,-2,-2,1,1,-2,1,1,-2,-2,1,-2,1,-2,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,-2,-1,-1,1,-2,1,1,1,1,1,1,1,-2,1,-1,-1,1,-1,1,1,0,1,1,-1,1,1,1,1,1,-1,-2,-2,-2,-2,-2,1,-2,-2,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-2,-2,1,1,-2,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,-2,1,-1,1,-1,-2,-1,-1,1,1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,1,1,1,1,1,1,1,-2,1,-2,-2,1,-2,1,-2,-2,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,1,1,1,1,1,-1,-2,-2,-2,-2,-1,1,1,1,1,-2
서천호,1,1,1,-2,1,1,1,-1,1,1,1,1,1,1,-2,1,-2,-2,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,-2,1,1,1,1,1,1,-1,-1,1,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,-2,1,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-2,1,1,1,1,1,-2,-2,1,1,1,-2,1,1,1,1,1,1,-2,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,-2,-2,-2,-2,1,1,-2,-2,1,-1,-2,1,1,1,1,1,1,1,1,-2,1,1,1,1,-2,1,-2,-2,-2,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-2,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-2,-2,-2,-2,1,1,-2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,-2,1,1,1,1,1,1,-2,1,1,-2,1,-2,1,-2,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-2,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,-2,-1,-1,-2,1,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,1,1,1,1,1,-2,1,-2,1,-2,-2,1,1,-1,1,-2,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,-2
성일종,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,1,1,1,1,1,-2,-2,-2,-2,1,1,1,-2,1,-2,-2,1,1,-2,-2,-2,-2,1,1,-2,-2,-2,-2,1,1,-2,-2,-2,-2,1,-2,1,-2,1,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,1,1,-2,1,-2,-2,1,1,-2,1,-2,-2,1,-2,-2,-2,1,1,-2,1,-2,-2,1,-2,1,-2,1,-2,1,-2,-2,-2,-2,-2,1,-2,1,1,-2,-2,-2,1,-2,-2,-2,1,-2,1,1,-2,1,1,-2,1,-2,-2,-2,-2,-2,1,-2,-2,1,-2,-2,1,1,1,1,1,-2,1,1,1,1,1,1,1,-2,1,-2,-2,-2,1,1,-2,1,1,-2,-2,-2,-2,1,-2,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,-2,-2,-2,1,1,1,1,1,-2,1,1,1,-2,-2,-1,-1,-2,-1,1,1,1,-2,1,-1,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,1,-2,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,-2,1,1,-1,1,1,1,1,-2,-2,1,1,-2,1,-1,1,1,-2,-2,-1,-2,-2,-2,-2,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,1,1,1,1,1,1,-2,-1,-2,-1,-2,-2,1,1,1,-2,1,1,1,1,1,1,-2,1,-2,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,1,1,1,-1,-2,-2,1,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,-2
소병훈,1,1,1,1,1,1,-1,-2,-2,0,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,-2,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,-2,-2,-2,1,-2,1,-2,1,1,-2,1,1,1,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,-2,-2,-2,-2,-2,1,1,-2,-2,1,-2,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
손명수,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
송기헌,1,1,1,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,-2,1,1,1,1,1,1,-2,1,1,1,1,1,1,-2,-2,1,1,1,1,1,0,1,1,1,1,-2,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,-2,1,1,1,1,1,1,1,1,1,1,-2,-2,1,1,-2,-2,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,-2,-2,1,1,1,1,-2,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,-2,-2,-2,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,-2,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,-2,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,-2,1,1,1,1,1,1,-2,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
